26814,spm,,1211766,0,,UMJG&P 77.638,holotype,,forewing,,1,text,,Using 12 linie per inch,Ponera n. sp. affinis,species,200739,subjective synonym of,Liometopum imhoffii,species,200724,12.7,11.608,37344
26815,spm,,1211766,0,,UMJG&P 77.638,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Ponera n. sp. affinis,species,200739,subjective synonym of,Liometopum imhoffii,species,200724,12.7,11.608,37344
26816,spm,,980570,0,,P. croatica Wien type,holotype,,forewing,,1,text,,Using 12 linie per inch,Ponera n. sp. croatica,species,200740,nomen dubium,Formicidae,family,70728,12.7,11.608,37344
26817,spm,,980570,0,,P. croatica Wien type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Ponera n. sp. croatica,species,200740,nomen dubium,Formicidae,family,70728,12.7,11.608,37344
26818,spm,,980575,0,,P. longaeva Seyfried type,holotype,,wing,,1,text,,Using 12 linie per inch,Ponera n. sp. longaeva,species,200741,recombined as,Poneropsis longaeva,species,200741,12.7,11.608,37344
26819,spm,,980575,0,,P. longaeva Seyfried type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Ponera n. sp. longaeva,species,200741,recombined as,Poneropsis longaeva,species,200741,12.7,11.608,37344
26820,spm,,980581,0,,P. crassinervis Parschlug type,holotype,,wing,,1,text,,Using 12 linie per inch,Ponera n. sp. crassinervis,species,200743,recombined as,Poneropsis crassinervis,species,200743,13.65,12.7,37344
26821,spm,,1211790,0,,P. elongatula Radoboj type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Ponera n. sp. elongatula,species,200744,subjective synonym of,Formica ungeri,species,200697,12.7,11.608,37344
26822,spm,,980576,0,,P. ventrosa Seyfried type,holotype,,wing,,1,text,,Using Pongracz's measurements,Ponera ventrosa,species,200745,recombined as,Poneropsis ventrosa,species,200745,12.7,11.608,37344
26823,spm,,980571,0,,P. globosa Zurich type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Ponera n. sp. globosa,species,200746,recombined as,Poneropsis globosa,species,200746,12.7,11.608,37344
26824,spm,,980583,0,,I. nigra Seyfried coll,,,body,,1,text,,Using 12 linie per inch,Imhoffia nigra,species,200761,,Imhoffia nigra,species,200761,12.7,11.608,37344
26825,spm,,1211773,0,,UMJG&P 210 962,holotype,,forewing,,1,text,,,Attopsis n. sp. longipennis,species,200763,,Attopsis longipennis,species,200763,12.7,11.608,51760
26826,spm,,1211773,0,,UMJG&P 210 962,holotype,,body,,1,text,,,Attopsis n. sp. longipennis,species,200763,,Attopsis longipennis,species,200763,12.7,11.608,51760
26827,spm,,1211783,0,,A. nigra Radoboj type,holotype,,forewing,,1,text,,Using 12 linie per inch,Attopsis n. sp. nigra,species,200781,subjective synonym of,Oecophylla obesa,species,200595,12.7,11.608,37344
26828,spm,,1299042,0,,SMNK Inv. 1215,holotype,,wing,,1,text,,Assuming Pongracz was describing the holotype,Myrmica macrocephala,species,200765,nomen dubium,Myrmica,genus,152089,12.7,11.608,56453
26829,spm,,1299042,0,,M. macrocephala Oeningen type,holotype,,body,,1,text,,Assuming Pongracz was describing the holotype,Myrmica macrocephala,species,200765,nomen dubium,Myrmica,genus,152089,12.7,11.608,56453
26830,spm,,1211829,0,,M. tertiaria radobojensis type,holotype,,forewing,,1,text,,Using 144 linie per German foot (0.324 m),Myrmica tertiaria,species,200766,recombined as,Paraphaenogaster tertiaria,species,200766,12.7,11.608,37344
26831,spm,,1211829,0,,M. tertiaria radobojensis type,holotype,,body,,1,text,,Using 144 linie per German foot (0.324 m),Myrmica tertiaria,species,200766,recombined as,Paraphaenogaster tertiaria,species,200766,12.7,11.608,37344
26832,spm,,980601,0,,M. obsoleta Parschlug type,holotype,,wing,,1,text,,Using 12 linie per inch,Myrmica n. sp. obsoleta,species,200767,nomen dubium,Myrmica,genus,152089,13.65,12.7,37344
26833,spm,,980597,0,,M. rugiceps Oeningen type,holotype,,wing,,1,text,,Using 12 linie per inch,Myrmica n. sp. rugiceps,species,200768,recombined as,Carebara rugiceps,species,200768,12.7,11.608,37344
26834,spm,,980597,0,,M. rugiceps Oeningen type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Myrmica n. sp. rugiceps,species,200768,recombined as,Carebara rugiceps,species,200768,12.7,11.608,37344
26835,spm,,980602,0,,M. aemula Parschlug type,holotype,,wing,,1,text,,Using 12 linie per inch,Myrmica n. sp. aemula,species,200769,nomen dubium,Myrmica,genus,152089,13.65,12.7,37344
26836,spm,,1211778,0,,UMJG&P 77.482,holotype,,forewing,,1,text,,,Myrmica n. sp. bremii,species,200770,recombined as,Gesomyrmex bremii,species,200770,12.7,11.608,51760
26837,spm,,980598,0,,M. molassica Oeningen type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Myrmica n. sp. molassica,species,200771,nomen dubium,Myrmica,genus,152089,12.7,11.608,37344
26838,spm,,980594,0,,M. angusticollis Lavater type,holotype,,body,,1,text,,Using 12 linie per inch; width of thorax,Myrmica n. sp. angusticollis,species,200772,nomen dubium,Myrmica,genus,152089,12.7,11.608,37344
26839,spm,,1211830,0,,UMJG&P 211 032,holotype,,forewing,,1,text,,,Myrmica n. sp. jurinei,species,200773,recombined as,Paraphaenogaster jurinei,species,200773,12.7,11.608,51760
26840,spm,,1211830,0,,UMJG&P 211 032,holotype,,hindwing,,1,text,,,Myrmica n. sp. jurinei,species,200773,recombined as,Paraphaenogaster jurinei,species,200773,12.7,11.608,51760
26852,spm,,1211834,0,,M. pusilla Radoboj type,holotype,,body,,1,text,,,Myrmica n. sp. pusilla,species,200774,recombined as,Myrmecites pusillus,species,200774,12.7,11.608,37344
27125,spm,,983220,0,,C. oeningensis Carlsruhe type,holotype,,forewing,,1,text,,Using 12 linie per inch,Cephites n. sp. oeningensis,species,201786,,Cephites oeningensis,species,201786,12.7,11.608,37344
27126,spm,,983220,0,,C. oeningensis Carlsruhe type,holotype,,body,,1,text,,Using 12 linie per inch,Cephites n. sp. oeningensis,species,201786,,Cephites oeningensis,species,201786,12.7,11.608,37344
27127,spm,,983219,0,,C. fragilis Seyfried type,holotype,,wing,,1,text,,Using 12 linie per inch,Cephites n. sp. fragilis,species,201787,,Cephites fragilis,species,201787,12.7,11.608,37344
27128,spm,,983219,0,,C. fragilis Seyfried type,holotype,,body,,1,text,,Using 12 linie per inch,Cephites n. sp. fragilis,species,201787,,Cephites fragilis,species,201787,12.7,11.608,37344
27723,spm,,990787,0,,BP/2/28072a/2,holotype,,forewing,,1,text,,,n. gen. Afropone n. sp. oculata,species,204269,,Afropone oculata,species,204269,93.9,89.8,38353
27724,spm,,990787,0,,BP/2/28072a/2,holotype,,body,,1,text,,,n. gen. Afropone n. sp. oculata,species,204269,,Afropone oculata,species,204269,93.9,89.8,38353
27725,spm,,990786,0,,BP/2/26628/1,holotype,,forewing,,1,text,,,Afropone ? n. sp. orapa,species,204270,,Afropone orapa,species,204270,93.9,89.8,38353
27726,spm,,990786,0,,BP/2/26628/1,holotype,,head,,1,text,,,Afropone ? n. sp. orapa,species,204270,,Afropone orapa,species,204270,93.9,89.8,38353
27727,spm,,990785,0,,BP/2/26501,holotype,,body,,1,text,,,n. gen. Afromyrma n. sp. petrosa,species,204272,,Afromyrma petrosa,species,204272,93.9,89.8,38353
27826,spm,,993552,0,,UCCIPR L-18 F-749,holotype,,body,,1,text,,,n. gen. Ypresiomyrma n. sp. orbiculata,species,204817,,Ypresiomyrma orbiculata,species,204817,56,47.8,38422
28393,spm,,999157,0,,,holotype,,body,,1,text,,,Camponotus n. sp. vetus,species,206618,,Camponotus vetus,species,206618,50.3,46.2,5133
28394,spm,,999157,0,,,holotype,,thorax,,1,text,,,Camponotus n. sp. vetus,species,206618,,Camponotus vetus,species,206618,50.3,46.2,5133
28395,spm,,999157,0,,,holotype,,abdomen,,1,text,,,Camponotus n. sp. vetus,species,206618,,Camponotus vetus,species,206618,50.3,46.2,5133
28396,spm,,999158,0,,,holotype,,body,,1,text,,,Liometopum n. sp. pingue,species,206619,recombined as,Eoformica pinguis,species,206619,50.3,46.2,5133
28397,spm,,999158,0,,,holotype,,thorax,,1,text,,,Liometopum n. sp. pingue,species,206619,recombined as,Eoformica pinguis,species,206619,50.3,46.2,5133
28851,spm,,1000023,0,,Hayden Coll 14692,holotype,,body,,1,text,,,Lasius n. sp. terreus,species,206864,subjective synonym of,Eoformica pinguis,species,206619,50.3,46.2,5135
28852,spm,,1000023,0,,Hayden Coll 14692,holotype,,antennae,,1,text,,,Lasius n. sp. terreus,species,206864,subjective synonym of,Eoformica pinguis,species,206619,50.3,46.2,5135
28853,spm,,1000024,0,,Richardson coll 53,,,body,,1,text,,,Myrmica sp.,genus,152089,,Myrmica,genus,152089,50.3,46.2,5135
29067,spm,,1000298,0,,M. tenera d4 type,holotype,,wing,,1,text,,,Mutilla n. sp. tenera,species,207318,nomen dubium,Formicidae,family,70728,33.9,28.4,38738
29068,spm,,1000298,0,,M. tenera d4 type,holotype,,body,,1,text,,,Mutilla n. sp. tenera,species,207318,nomen dubium,Formicidae,family,70728,33.9,28.4,38738
29070,spm,,1000299,0,,C. vehemens d4 type,holotype,,wing,,1,text,,,Camponotus n. sp. vehemens,species,207320,,Camponotus vehemens,species,207320,33.9,28.4,38738
29071,spm,,1000299,0,,C. vehemens d4 type,holotype,,body,,1,text,,,Camponotus n. sp. vehemens,species,207320,,Camponotus vehemens,species,207320,33.9,28.4,38738
29072,spm,,1000324,0,,C. miserabilis d2 type,holotype,,wing,,1,text,,,Camponotus n. sp. miserabilis,species,207321,subjective synonym of,Camponotus vehemens,species,207320,33.9,28.4,38738
29073,spm,,1000324,0,,C. miserabilis d2 type,holotype,,body,,1,text,,,Camponotus n. sp. miserabilis,species,207321,subjective synonym of,Camponotus vehemens,species,207320,33.9,28.4,38738
29074,spm,,1000325,0,,C. compactus d2 type,holotype,,wing,,1,text,,,Camponotus n. sp. compactus,species,207322,,Camponotus compactus,species,207322,33.9,28.4,38738
29075,spm,,1000325,0,,C. compactus d2 type,holotype,,body,,1,text,,,Camponotus n. sp. compactus,species,207322,,Camponotus compactus,species,207322,33.9,28.4,38738
29076,spm,,1000326,0,,O. praeclara d2 type,holotype,,wing,,1,text,,,Oecophylla n. sp. praeclara,species,207323,,Oecophylla praeclara,species,207323,33.9,28.4,38738
29077,spm,,1000327,0,,H. explicans d2 type,holotype,,forewing,,1,text,,,Hypoclinea n. sp. explicans,species,207326,recombined as,Dolichoderus explicans,species,207326,33.9,28.4,38738
29078,spm,,1000327,0,,H. explicans d2 type,holotype,,body,,1,text,,,Hypoclinea n. sp. explicans,species,207326,recombined as,Dolichoderus explicans,species,207326,33.9,28.4,38738
29079,spm,,1000328,26277,,Foerster longipennis d2 specimen,,,forewing,,1,text,,,Solenopsis superba,species,210979,,Solenopsis superba,species,207335,33.9,28.4,38738
29080,spm,,1000328,26277,,Foerster longipennis d2 specimen,,,body,,1,text,,,Solenopsis superba,species,210979,,Solenopsis superba,species,207335,33.9,28.4,38738
29081,spm,,1000301,0,,A. extensa d4 type,holotype,,forewing,,1,text,,,Attopsis n. sp. extensa,species,207328,subjective synonym of,Solenopsis superba,species,207335,33.9,28.4,38738
29082,spm,,1000301,0,,A. extensa d4 type,holotype,,hindwing,,1,text,,,Attopsis n. sp. extensa,species,207328,subjective synonym of,Solenopsis superba,species,207335,33.9,28.4,38738
29083,spm,,1000301,0,,A. extensa d4 type,holotype,,body,,1,text,,,Attopsis n. sp. extensa,species,207328,subjective synonym of,Solenopsis superba,species,207335,33.9,28.4,38738
29084,spm,,1000302,0,,A. moesta d4 type,holotype,,forewing,,1,text,,,Attopsis n. sp. moesta,species,207330,recombined as,Solenopsis moesta,species,207330,33.9,28.4,38738
29085,spm,,1000302,0,,A. moesta d4 type,holotype,,hindwing,,1,text,,,Attopsis n. sp. moesta,species,207330,recombined as,Solenopsis moesta,species,207330,33.9,28.4,38738
29086,spm,,1000304,0,,Foerster nigra d4 specimen,,,forewing,,1,text,,,Attopsis cf. nigra,species,200781,subjective synonym of,Oecophylla obesa,species,200595,33.9,28.4,38738
29087,spm,,1000304,0,,Foerster nigra d4 specimen,,,hindwing,,1,text,,,Attopsis cf. nigra,species,200781,subjective synonym of,Oecophylla obesa,species,200595,33.9,28.4,38738
29088,spm,,1000304,0,,Foerster nigra d4 specimen,,,body,,1,text,,,Attopsis cf. nigra,species,200781,subjective synonym of,Oecophylla obesa,species,200595,33.9,28.4,38738
29089,spm,,1000303,26276,,Foerster longipes d4 specimen,,,forewing,,1,text,,,Solenopsis superba,species,210979,,Solenopsis superba,species,207335,33.9,28.4,38738
29090,spm,,1000303,26276,,Foerster longipes d4 specimen,,,hindwing,,1,text,,,Solenopsis superba,species,210979,,Solenopsis superba,species,207335,33.9,28.4,38738
29091,spm,,1000303,26276,,Foerster longipes d4 specimen,,,body,,1,text,,,Solenopsis superba,species,210979,,Solenopsis superba,species,207335,33.9,28.4,38738
29092,spm,,1000305,0,,A. maxima d4 type,holotype,,forewing,,1,text,,,Attopsis n. sp. maxima,species,207333,recombined as,Solenopsis maxima,species,207333,33.9,28.4,38738
29093,spm,,1000305,0,,A. maxima d4 type,holotype,,body,,1,text,,,Attopsis n. sp. maxima,species,207333,recombined as,Solenopsis maxima,species,207333,33.9,28.4,38738
29094,spm,,1000329,0,,A. privata d2 type,holotype,,body,,1,text,,,Attopsis n. sp. privata,species,207334,recombined as,Solenopsis privata,species,207334,33.9,28.4,38738
29095,spm,,1000286,0,,A. superba d3 type,holotype,,body,,1,text,,,Attopsis n. sp. superba,species,207335,recombined as,Solenopsis superba,species,207335,33.9,28.4,38738
29096,spm,,1000330,0,,A. blanda d2 type,holotype,,body,,1,text,,,Attopsis n. sp. blanda,species,207336,recombined as,Solenopsis blanda,species,207336,33.9,28.4,38738
29097,spm,,1000331,0,,A. acuta d2 type,holotype,,body,,1,text,,,Attopsis n. sp. acuta,species,207337,subjective synonym of,Solenopsis blanda,species,207336,33.9,28.4,38738
29098,spm,,1000287,0,,A. valida d3 specimen,,,body,,1,text,,Collection not specified,Attopsis valida,species,207338,recombined as,Solenopsis valida,species,207338,33.9,28.4,38738
29099,spm,F,1000307,0,,Myrmicites d4 specimen,,,body,,1,text,,,Myrmicites sp.,genus,207457,,Myrmicites,genus,207457,33.9,28.4,38738
30033,spm,,1002909,0,,GSC 10a,holotype,,wing,,1,text,1,,Formica n. sp. arcana,species,209093,,Formica arcana,species,209093,33.9,23.03,39765
30034,spm,,1002910,0,,262,,,body,,1,text,,,Liometopum pingue,species,206619,recombined as,Eoformica pinguis,species,206619,50.3,46.2,5136
30035,spm,,1002911,0,,GSC 8,holotype,,wing,,1,text,1,,Hypoclinea n. sp. obliterata,species,209092,recombined as,Dolichoderus obliteratus,species,209092,33.9,23.03,39765
30036,spm,,1002924,0,,GSC 33,holotype,,wing,,1,text,,,Aphaenogaster n. sp. longaeva,species,209091,nomen dubium,Myrmicinae,subfamily,70731,33.9,23.03,5136
30059,spm,,1002934,0,,GSC 7,holotype,,wing,,1,text,,,n. gen. Calyptites n. sp. antediluvianum,species,209081,,Calyptites antediluvianum,species,209081,33.9,23.03,5136
41797,spm,,1013371,0,,PIN 3730/5,holotype,,body,,1,,,Length between 4-5,n. gen. Baikuris n. sp. mandibularis,species,217814,,Baikuris mandibularis,species,217814,105.3,93.5,39885
41798,spm,,1013372,0,,PIN 3730/8,holotype,,body,,1,,,,Baikuris n. sp. mirabilis,species,217813,,Baikuris mirabilis,species,217813,105.3,93.5,39885
41934,spm,,1013490,0,,NHMM 125,,,body,,1,text,,,Lasius sp.,genus,72035,,Lasius,genus,72035,23.03,20.44,39931
41935,spm,,1013491,0,,NHMM 126,,,body,,1,text,,,Formicinae indet.,tribe,70783,obsolete variant of,Solenopsidini,tribe,70783,23.03,20.44,39931
41936,spm,,1013491,0,,NHMM 127,,,body,,1,text,,,Formicinae indet.,tribe,70783,obsolete variant of,Solenopsidini,tribe,70783,23.03,20.44,39931
41937,spm,,1013492,0,,NHMM 71,,,body,,1,text,,,Aphaenogaster ? sp.,genus,71536,,Aphaenogaster,genus,71536,23.03,20.44,39931
41938,spm,,1013493,0,,NHMM 28,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
41939,spm,,1013493,0,,NHMM 74,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
41940,spm,,1013493,0,,NHMM 42,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
41941,spm,,1013493,0,,NHMM 53,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
41942,spm,,1013493,0,,NHMM 79,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
41943,spm,,1013493,0,,NHMM 80,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
41944,spm,,1013493,0,,NHMM 76,,,forewing,,1,text,,,Myrmicinae indet.,subfamily,70731,,Myrmicinae,subfamily,70731,23.03,20.44,39931
46449,spm,,1018417,0,,USNM 61415,holotype,,forewing,,1,text,,Length estimated from 5 mm fragment,Dolichoderus n. sp. anglicus,species,222022,recombined as,Britaneuretus anglicus,species,222022,38,33.9,37729
46450,spm,,1018418,0,,USNM 61416,holotype,,forewing,,1,text,,,Dolichoderus n. sp. ovigerus,species,222023,subjective synonym of,Emplastus britannicus,species,222021,38,33.9,37729
46451,spm,,1018418,0,,USNM 61416,holotype,,body,,1,text,,,Dolichoderus n. sp. ovigerus,species,222023,subjective synonym of,Emplastus britannicus,species,222021,38,33.9,37729
46452,spm,,1018419,0,,USNM 61417,holotype,,forewing,,1,text,,,Leptothorax n. sp. gurnetensis,species,222024,recombined as,Leucotaphus gurnetensis,species,222024,38,33.9,37729
46453,spm,,1018420,0,,USNM 61419,holotype,,forewing,,1,text,,,Oecophylla n. sp. atavina,species,222025,,Oecophylla atavina,species,222025,38,33.9,37729
46454,spm,,1018420,0,,USNM 61419,holotype,,body,,1,text,,,Oecophylla n. sp. atavina,species,222025,,Oecophylla atavina,species,222025,38,33.9,37729
46455,spm,,1018421,0,,USNM 61420,holotype,,forewing,,1,text,,,Oecophylla n. sp. perdita,species,222026,subjective synonym of,Oecophylla atavina,species,222025,38,33.9,37729
46456,spm,,1018421,0,,USNM 61422,,,forewing,,1,text,,,Oecophylla n. sp. perdita,species,222026,subjective synonym of,Oecophylla atavina,species,222025,38,33.9,37729
46457,spm,,1018422,0,,USNM 61423,,,forewing,,1,text,,,Oecophylla n. sp. megarche,species,222027,,Oecophylla megarche,species,222027,38,33.9,37729
55183,spm,,1029848,0,,SR93-8-4,holotype,,forewing,,1,text,,,n. gen. Propalosoma n. sp. gutierrezae,species,230537,,Propalosoma gutierrezae,species,230537,56,47.8,40968
55184,spm,,1029848,0,,SR93-8-4,holotype,,body,,1,text,,,n. gen. Propalosoma n. sp. gutierrezae,species,230537,,Propalosoma gutierrezae,species,230537,56,47.8,40968
55185,spm,,1029850,0,,UWBM 78047,holotype,,body,,1,text,,,Camponotites n. sp. kraussei,species,230538,,Camponotites kraussei,species,230538,56,47.8,40968
67845,spm,,1041987,0,,19036,,,forewing,,1,,,,Oecophylla n. sp. bartoniana,species,235514,,Oecophylla bartoniana,species,235514,47.8,41.3,41450
67846,spm,,1041988,0,,19035,,,forewing,,1,,,,Formica n. sp. heteroptera,species,235515,,Formica heteroptera,species,235515,47.8,41.3,41450
67847,spm,,1041989,0,,2596,,,wing,,1,,,,Megapterites n. sp. mirabilis,species,235516,recombined as,Formicium mirabile,species,235516,47.8,41.3,41450
69577,spm,,1042868,0,,Ro A-712,holotype,,body,,1,text,,,Prionomyrmex n. sp. wappleri,species,236186,,Prionomyrmex wappleri,species,236186,28.4,23.03,41794
69578,spm,,1042867,0,,SMF Mel 2016,holotype,,forewing,,1,text,,,Archimyrmex n. sp. wedmannae,species,236184,,Archimyrmex wedmannae,species,236184,48.6,40.4,41794
69579,spm,,1042867,0,,SMF Mel 2016,holotype,,body,,1,text,,,Archimyrmex n. sp. wedmannae,species,236184,,Archimyrmex wedmannae,species,236184,48.6,40.4,41794
76598,spm,,993552,0,,UCCIPR L-18 F-749,holotype,,forewing,female,1,text,,,n. gen. Ypresiomyrma n. sp. orbiculata,species,204817,,Ypresiomyrma orbiculata,species,204817,56,47.8,38422
76601,spm,,993553,0,,GSC 127632,holotype,,forewing,,1,picture,,,Ypresiomyrma n. sp. bartletti,species,204818,,Ypresiomyrma bartletti,species,204818,56,47.8,38422
76602,spm,,993553,0,,GSC 127632,holotype,,body,,1,text,,,Ypresiomyrma n. sp. bartletti,species,204818,,Ypresiomyrma bartletti,species,204818,56,47.8,38422
76606,spm,,993554,0,,2003.2.8CDM032,holotype,,forewing,female,1,picture,,,n. gen. Avitomyrmex n. sp. elongatus,species,204822,,Avitomyrmex elongatus,species,204822,56,47.8,38422
76607,spm,,993554,0,,2003.2.8CDM032,holotype,,body,female,1,text,,,n. gen. Avitomyrmex n. sp. elongatus,species,204822,,Avitomyrmex elongatus,species,204822,56,47.8,38422
76609,spm,,993555,0,,UCCIPRL-18 F-850,holotype,,forewing,female,1,text,,,Avitomyrmex n. sp. mastax,species,204823,,Avitomyrmex mastax,species,204823,56,47.8,38422
76610,spm,,993555,0,,UCCIPRL-18 F-850,holotype,,body,female,1,text,,,Avitomyrmex n. sp. mastax,species,204823,,Avitomyrmex mastax,species,204823,56,47.8,38422
76614,spm,,1154827,0,,2003.2.11 CDM 035,holotype,,body,,1,text,,worker,Avitomyrmex n. sp. systenus,species,204824,,Avitomyrmex systenus,species,204824,56,47.8,38422
76615,spm,,993557,0,,UCCIPR L-18 F-844,holotype,,body,female,1,text,,,n. gen. Macabeemyrma n. sp. ovata,species,204826,,Macabeemyrma ovata,species,204826,56,47.8,38422
76617,spm,,993558,0,,UCCIPR L-18 F-974,holotype,,body,,1,text,,worker,n. gen. Myrmeciites n. sp. herculeanus,species,204828,,Myrmeciites herculeanus,species,204828,56,47.8,38422
76618,spm,F,993560,0,,2003.2.9 CDM 033,,,forewing,male,1,text,,,Myrmeciites sp.,genus,204827,,Myrmeciites,genus,204827,56,47.8,38422
76619,spm,F,993560,0,,2003.2.9 CDM 033,,,body,male,1,text,,,Myrmeciites sp.,genus,204827,,Myrmeciites,genus,204827,56,47.8,38422
76620,spm,F,993561,0,,SR05-03-01,,,body,,1,text,,worker,Myrmeciites sp.,genus,204827,,Myrmeciites,genus,204827,56,47.8,38422
76621,spm,,993559,0,,UCCIPR L-18 F-999,holotype,,body,female,1,text,,,Myrmeciites ? n. sp. goliath,species,204930,,Myrmeciites goliath,species,204930,56,47.8,38422
76622,spm,,993562,0,,2003.2.10 CDM 034,holotype,,forewing,,1,text,,,Myrmeciites ? n. sp. tabanifluviensis,species,204936,,Myrmeciites tabanifluviensis,species,204936,56,47.8,38422
76623,spm,,993562,0,,2003.2.10 CDM 034,holotype,,body,,1,text,,,Myrmeciites ? n. sp. tabanifluviensis,species,204936,,Myrmeciites tabanifluviensis,species,204936,56,47.8,38422
77775,spm,,1053931,0,,,holotype,,forewing,,1,text,,,Formica n. sp. eoptera,species,241141,,Formica eoptera,species,241141,37.2,33.9,42241
78156,spm,,1054221,0,,s82628,,,forewing,,1,text,,,Myopopone n. sp. sinensis,species,241337,,Myopopone sinensis,species,241337,20.44,15.97,16579
78157,spm,,1054221,0,,s82628,,,body,,1,text,,,Myopopone n. sp. sinensis,species,241337,,Myopopone sinensis,species,241337,20.44,15.97,16579
78158,spm,,1054153,0,,820055,,,body,,1,text,,,Leptogenys n. sp. lacerata,species,241339,,Leptogenys lacerata,species,241339,20.44,15.97,16579
78159,spm,,1054238,0,,750124,,,body,,1,text,,,Leptogenys chinensis,species,241338,,Leptogenys chinensis,species,241338,20.44,15.97,16579
78160,spm,,1054154,0,,820065,holotype,,forewing,,1,text,,,Euponera n. sp. nubeculata,species,241340,recombined as,Pachycondyla nubeculata,species,241340,20.44,15.97,16579
78161,spm,,1054154,0,,820065,holotype,,body,,1,text,,,Euponera n. sp. nubeculata,species,241340,recombined as,Pachycondyla nubeculata,species,241340,20.44,15.97,16579
78162,spm,,1054155,0,,820115,holotype,,forewing,,1,text,,,Euponera ? n. sp. minutansata,species,241341,recombined as,Pachycondyla minutansata,species,241341,20.44,15.97,16579
78163,spm,,1054155,0,,820115,holotype,,body,,1,text,,,Euponera ? n. sp. minutansata,species,241341,recombined as,Pachycondyla minutansata,species,241341,20.44,15.97,16579
78164,spm,,1054156,0,,820039,holotype,,forewing,,1,text,,,n. gen. Miosolenopsis n. sp. fossilis,species,71534,,Miosolenopsis fossilis,species,71534,20.44,15.97,16579
78165,spm,,1054156,0,,820039,holotype,,body,,1,text,,,n. gen. Miosolenopsis n. sp. fossilis,species,71534,,Miosolenopsis fossilis,species,71534,20.44,15.97,16579
78166,spm,,1054191,0,,79047,holotype,,forewing,,1,text,,,Paraphaenogaster n. sp. shanwangensis,species,72034,,Paraphaenogaster shanwangensis,species,72034,20.44,15.97,16579
78167,spm,,1054191,0,,79047,holotype,,hindwing,,1,text,,,Paraphaenogaster n. sp. shanwangensis,species,72034,,Paraphaenogaster shanwangensis,species,72034,20.44,15.97,16579
78168,spm,,1054191,0,,79047,holotype,,body,,1,text,,,Paraphaenogaster n. sp. shanwangensis,species,72034,,Paraphaenogaster shanwangensis,species,72034,20.44,15.97,16579
78169,spm,,1054157,0,,830136,holotype,,forewing,,1,text,,,Aphaenogaster (Sinaphaenogaster) n. sp. lapidescens,species,241343,recombined as,Paraphaenogaster lapidescens,species,241343,20.44,15.97,16579
78170,spm,,1054157,0,,830136,holotype,,body,,1,text,,,Aphaenogaster (Sinaphaenogaster) n. sp. lapidescens,species,241343,recombined as,Paraphaenogaster lapidescens,species,241343,20.44,15.97,16579
78171,spm,,1054158,0,,830080,holotype,,forewing,,1,text,,,Aphaenogaster (Deromyrma) n. sp. paludosa,species,241344,recombined as,Paraphaenogaster paludosa,species,241344,20.44,15.97,16579
78172,spm,,1054158,0,,830080,holotype,,body,,1,text,,,Aphaenogaster (Deromyrma) n. sp. paludosa,species,241344,recombined as,Paraphaenogaster paludosa,species,241344,20.44,15.97,16579
78173,spm,,1054192,0,,79054,holotype,,forewing,,1,text,,,n. gen. Heteromyrmex n. sp. atopogaster,species,71539,recombined as,Zhangidris atopogaster,species,71539,20.44,15.97,16579
78174,spm,,1054192,0,,79054,holotype,,body,,1,text,,,n. gen. Heteromyrmex n. sp. atopogaster,species,71539,recombined as,Zhangidris atopogaster,species,71539,20.44,15.97,16579
78175,spm,,1054193,0,,Beijing Museum of Natural History 79087,holotype,,forewing,,1,text,,,Liometopum n. sp. jiaoyanshanense,species,71171,recombined as,Dolichoderus jiaoyanshanensis,species,71171,20.44,15.97,16579
78176,spm,,1054193,0,,Beijing Museum of Natural History 79087,holotype,,body,,1,text,,,Liometopum n. sp. jiaoyanshanense,species,71171,recombined as,Dolichoderus jiaoyanshanensis,species,71171,20.44,15.97,16579
78177,spm,,1054222,0,,s82625,holotype,,forewing,,1,text,,,Dolichoderus n. sp. evolans,species,241345,,Dolichoderus evolans,species,241345,20.44,15.97,16579
78178,spm,,1054222,0,,s82625,holotype,,body,,1,text,,,Dolichoderus n. sp. evolans,species,241345,,Dolichoderus evolans,species,241345,20.44,15.97,16579
78179,spm,,1054223,0,,s82627,holotype,,body,,1,text,,,Dolichoderus n. sp. lacinius,species,241346,,Dolichoderus lacinius,species,241346,20.44,15.97,16579
